par_cz,kid_race,par_pctile,shrunk_xkid_brcbalance2020,cz_name
23801,Black,25,2242.564102564103,Davenport
23801,Asian,50,5192.494642857143,Davenport
23801,Black,-9,2705.138081395349,Davenport
23801,Black,50,3121.710228077632,Davenport
23802,Asian,50,6549,Clinton
23802,Black,50,2341,Clinton
23802,Black,75,2897,Clinton
23802,Pooled,25,3661.895377128954,Clinton
23802,White,75,4881.888888888889,Clinton
23802,Hispanic,75,4648.473684210527,Clinton
23802,AIAN,75,2057,Clinton
23802,Hispanic,-9,4111.315789473684,Clinton
23802,Black,-9,2266.866666666667,Clinton
23802,Asian,25,6184,Clinton
23802,Asian,-9,6549,Clinton
23802,Asian,75,6914,Clinton
23802,Pooled,50,4256.875438974986,Clinton
23802,AIAN,-9,1980.5,Clinton
23802,AIAN,25,1904,Clinton
23802,Hispanic,25,3574.157894736842,Clinton
23802,Pooled,75,4851.855500821018,Clinton
23802,AIAN,50,1980.5,Clinton
23802,Black,25,1785,Clinton
23802,White,-9,4411.819587628866,Clinton
23802,Pooled,-9,4372.371568627451,Clinton
23802,White,25,3697.558441558442,Clinton
23802,White,50,4289.723665223665,Clinton
23802,Hispanic,50,4111.315789473684,Clinton
23900,Asian,25,4942.981132075472,Peoria
23900,Black,75,3718.152542372881,Peoria
23900,White,75,5153.496949152543,Peoria
23900,Asian,50,5719.902653949824,Peoria
23900,Asian,75,6496.824175824176,Peoria
23900,AIAN,75,4396.333333333333,Peoria
23900,Hispanic,-9,3922.994382022472,Peoria
23900,Black,50,2612.709604519774,Peoria
23900,Pooled,75,5120.269866497139,Peoria
23900,White,25,3430.790687361419,Peoria
23900,Hispanic,25,3206.824915824916,Peoria
23900,Black,25,1507.266666666667,Peoria
23900,Asian,-9,5924.923611111111,Peoria
23900,AIAN,-9,3258.166666666667,Peoria
23900,White,-9,4571.954640718563,Peoria
23900,AIAN,25,2120,Peoria
23900,Pooled,25,3180.475196288366,Peoria
23900,Black,-9,2053.050209205021,Peoria
23900,Hispanic,50,4013.64874483229,Peoria
23900,White,50,4292.143818256981,Peoria
23900,AIAN,50,3258.166666666667,Peoria
23900,Hispanic,75,4820.472573839663,Peoria
23900,Pooled,-9,4397.586092274963,Peoria
23900,Pooled,50,4150.372531392753,Peoria
24000,Hispanic,25,2962.766871165644,Kenosha
24000,Asian,-9,5563.97972972973,Kenosha
24000,AIAN,75,4554.5,Kenosha
24000,Hispanic,50,3658.14107750422,Kenosha
24000,Hispanic,75,4353.515283842795,Kenosha
24000,Black,25,1796.968674698795,Kenosha
24000,Black,50,2566.160596342203,Kenosha
24000,Pooled,50,4137.25572756231,Kenosha
24000,Hispanic,-9,3536.607207207207,Kenosha
24000,Pooled,75,4963.210582524272,Kenosha
24000,Asian,75,5816.597826086957,Kenosha
24000,AIAN,25,1863.25,Kenosha
24000,AIAN,50,3208.875,Kenosha
24000,White,50,4344.132537483702,Kenosha
24000,White,25,3654.466346153846,Kenosha
24000,White,-9,4611.885294117647,Kenosha
24000,Black,-9,2182.953068592058,Kenosha
24000,Asian,50,5482.781055900621,Kenosha
24000,White,75,5033.798728813559,Kenosha
24000,AIAN,-9,3208.875,Kenosha
24000,Pooled,-9,4372.727573300062,Kenosha
24000,Black,75,3335.352517985611,Kenosha
24000,Asian,25,5148.964285714285,Kenosha
24000,Pooled,25,3311.300872600349,Kenosha
24100,Asian,50,5217.966775623629,Milwaukee
24100,Pooled,50,4238.548034847579,Milwaukee
24100,White,50,4713.665844519292,Milwaukee
24100,Black,25,1781.939879759519,Milwaukee
24100,Asian,75,5679.262156448203,Milwaukee
24100,AIAN,25,2092.508108108108,Milwaukee
24100,Pooled,-9,4545.223319445041,Milwaukee
24100,Hispanic,50,3988.338569223513,Milwaukee
24100,White,25,4163.282532239156,Milwaukee
24100,Hispanic,-9,3812.010775862069,Milwaukee
24100,Asian,-9,5243.708705357143,Milwaukee
24100,Hispanic,75,4904.190391459075,Milwaukee
24100,Pooled,75,5186.716335075135,Milwaukee
24100,White,-9,5006.094780219781,Milwaukee
24100,Black,50,2698.675297022617,Milwaukee
24100,Black,-9,2144.980070716811,Milwaukee
24100,AIAN,-9,2906.812307692308,Milwaukee
24100,AIAN,75,3982.857142857143,Milwaukee
24100,Pooled,25,3290.379734620024,Milwaukee
24100,AIAN,50,3037.682625482626,Milwaukee
24100,Black,75,3615.410714285714,Milwaukee
24100,Asian,25,4756.671394799055,Milwaukee
24100,White,75,5264.049156799426,Milwaukee
24100,Hispanic,25,3072.486746987952,Milwaukee
24200,Black,50,2944.096280581385,Bourbonnais
24200,Asian,25,6031.222222222223,Bourbonnais
24200,Asian,-9,6507.055555555556,Bourbonnais
24200,Pooled,50,4423.961615154536,Bourbonnais
24200,White,75,5497.209944751381,Bourbonnais
24200,Asian,50,6507.055555555556,Bourbonnais
24200,Asian,75,6982.888888888889,Bourbonnais
24200,Black,25,1944.607655502392,Bourbonnais
24200,Black,-9,2348.980916030534,Bourbonnais
24200,Hispanic,50,4100.34375,Bourbonnais
24200,AIAN,25,2303,Bourbonnais
24200,AIAN,75,3879,Bourbonnais
24200,Pooled,25,3434.372881355932,Bourbonnais
24200,Black,75,3943.584905660377,Bourbonnais
24200,Hispanic,-9,3722.916666666667,Bourbonnais
24200,White,25,4031.333333333333,Bourbonnais
24200,Pooled,75,5413.55034895314,Bourbonnais
24200,Hispanic,25,2968.0625,Bourbonnais
24200,Pooled,-9,4519.728266812466,Bourbonnais
24200,White,-9,4949.40830449827,Bourbonnais
24200,Hispanic,75,5232.625,Bourbonnais
24200,AIAN,-9,3091,Bourbonnais
24200,White,50,4764.271639042357,Bourbonnais
24200,AIAN,50,3091,Bourbonnais
24300,Hispanic,25,4283.594406961964,Chicago
24300,Black,25,2281.449155941226,Chicago
24300,White,75,6256.159889291037,Chicago
24300,AIAN,25,3024.59649122807,Chicago
24300,Pooled,50,5074.589952671913,Chicago
24300,Pooled,-9,5287.473042101617,Chicago
24300,Pooled,75,6111.758745248709,Chicago
24300,Asian,75,7159.662447257384,Chicago
24300,Asian,-9,6885.188914501257,Chicago
24300,AIAN,75,5416.547445255474,Chicago
24300,AIAN,50,4220.571968241772,Chicago
24300,Black,50,3266.509984342183,Chicago
24300,Hispanic,75,5950.211776187378,Chicago
24300,Hispanic,50,5116.903091574671,Chicago
24300,Pooled,25,4037.421160095118,Chicago
24300,White,-9,6020.0258585529,Chicago
24300,Hispanic,-9,4909.326534351145,Chicago
24300,White,25,5245.769982547993,Chicago
24300,Asian,25,6435.822879248411,Chicago
24300,Black,-9,2788.726947858574,Chicago
24300,AIAN,-9,4088.548701298701,Chicago
24300,Black,75,4251.57081274314,Chicago
24300,Asian,50,6797.742663252898,Chicago
24300,White,50,5750.964935919515,Chicago
24400,Black,75,3566.912052117264,Rockford
24400,White,25,3723.790098199673,Rockford
24400,Asian,75,7274.115107913669,Rockford
24400,Asian,25,5997.849557522124,Rockford
24400,White,-9,4715.242473555736,Rockford
24400,Black,25,1700.604111245465,Rockford
24400,Hispanic,75,5124.507306889353,Rockford
24400,Black,50,2633.758081681365,Rockford
24400,Hispanic,25,3504.284210526316,Rockford
24400,Pooled,50,4328.745488233542,Rockford
24400,Pooled,25,3478.099555555556,Rockford
24400,Asian,-9,6701.821428571428,Rockford
24400,Pooled,75,5179.391420911528,Rockford
24400,Black,-9,2205.856790123457,Rockford
24400,AIAN,-9,3193.625,Rockford
24400,Pooled,-9,4539.273244147157,Rockford
24400,AIAN,75,3943.25,Rockford
24400,AIAN,25,2444,Rockford
24400,Hispanic,-9,4182.681818181818,Rockford
24400,AIAN,50,3193.625,Rockford
24400,Asian,50,6635.982332717896,Rockford
24400,White,75,5206.745436105477,Rockford
24400,White,50,4465.267767152574,Rockford
24400,Hispanic,50,4314.395758707834,Rockford
24500,Black,-9,3766.729559748428,Rolla
24500,Pooled,-9,4304.232785849653,Rolla
24500,Asian,75,5494.444444444444,Rolla
24500,White,75,5378.57785467128,Rolla
24500,Hispanic,-9,5588.449494949495,Rolla
24500,Pooled,25,3389.897217490062,Rolla
24500,White,50,4369.46977839947,Rolla
24500,Black,25,2848.585858585859,Rolla
24500,AIAN,50,3299.333333333333,Rolla
24500,Black,75,5281.666666666667,Rolla
24500,White,-9,4269.581449727202,Rolla
24500,Black,50,4065.126262626263,Rolla
24500,AIAN,-9,3299.333333333333,Rolla
24500,Hispanic,50,5747.372009940975,Rolla
24500,Hispanic,25,4436.261261261261,Rolla
24500,Asian,50,5798.722222222223,Rolla
24500,White,25,3360.36170212766,Rolla
24500,Pooled,50,4420.070316930084,Rolla
24500,AIAN,75,3882,Rolla
24500,Hispanic,75,7058.482758620689,Rolla
24500,Asian,-9,5798.722222222223,Rolla
24500,AIAN,25,2716.666666666667,Rolla
24500,Pooled,75,5450.243416370106,Rolla
24500,Asian,25,6103,Rolla
24600,Black,25,1606,Farmington
24600,Asian,75,4328,Farmington
24600,Pooled,25,2928.240352811466,Farmington
24600,Pooled,75,4660.210242587601,Farmington
24600,Hispanic,-9,3426.416666666667,Farmington
24600,Black,75,3826,Farmington
24600,Asian,-9,4990,Farmington
24600,White,75,4700.332378223496,Farmington
24600,Hispanic,75,4028.166666666667,Farmington
24600,Asian,25,5652,Farmington
24600,AIAN,25,2245,Farmington
24600,Black,50,2716,Farmington
24600,Asian,50,4990,Farmington
24600,Pooled,-9,3707.574287446937,Farmington
24600,AIAN,-9,3265.5,Farmington
24600,Hispanic,50,3426.416666666667,Farmington
24600,Black,-9,2716,Farmington
24600,White,-9,3727.158231902627,Farmington
24600,Pooled,50,3794.225297699534,Farmington
24600,White,50,3820.190522831331,Farmington
24600,Hispanic,25,2824.666666666667,Farmington
24600,AIAN,75,4286,Farmington
24600,White,25,2940.048667439166,Farmington
24600,AIAN,50,3265.5,Farmington
24701,Black,75,3889.427971188476,St. Louis
24701,Asian,50,6093.388694466957,St. Louis
24701,Asian,25,6051.744897959184,St. Louis
24701,Pooled,75,5320.230871172491,St. Louis
24701,Asian,75,6135.03249097473,St. Louis
24701,Hispanic,50,4520.141846991697,St. Louis
24701,AIAN,75,4993.176470588235,St. Louis
24701,Black,50,2907.230965740529,St. Louis
24701,Black,25,1925.033960292581,St. Louis
24701,White,25,3845.998778252902,St. Louis
24701,White,50,4638.458644896587,St. Louis
24701,Black,-9,2366.810475161987,St. Louis
24701,Hispanic,25,3582.017350157729,St. Louis
24701,Pooled,-9,4428.823385572969,St. Louis
24701,White,75,5430.918511540273,St. Louis
24701,Asian,-9,6100.520084566596,St. Louis
24701,AIAN,25,2719.635294117647,St. Louis
24701,AIAN,-9,3856.405882352941,St. Louis
24701,Hispanic,-9,4643.511643835616,St. Louis
24701,Hispanic,75,5458.266343825666,St. Louis
24701,AIAN,50,3856.405882352941,St. Louis
24701,Pooled,50,4212.688230338533,St. Louis
24701,Pooled,25,3105.145589504575,St. Louis
24701,White,-9,4955.593580536421,St. Louis
24702,Pooled,25,3324.094736842105,Mexico
24702,Hispanic,25,2778,Mexico
24702,Asian,25,4224,Mexico
24702,Hispanic,50,4196.25,Mexico
24702,Black,-9,2265.766666666667,Mexico
24702,White,50,4269.544538706256,Mexico
24702,Pooled,-9,4143.351931330472,Mexico
24702,Pooled,75,4994.877461706783,Mexico
24702,White,25,3465.869565217391,Mexico
24702,Hispanic,75,5614.5,Mexico
24702,White,-9,4265.643203883496,Mexico
24702,Black,25,1779.324324324324,Mexico
24702,White,75,5073.219512195122,Mexico
24702,Asian,50,4780.5,Mexico
24702,Hispanic,-9,4196.25,Mexico
24702,Asian,-9,4780.5,Mexico
24702,Pooled,50,4159.486099274444,Mexico
24702,Black,50,2413.814336075206,Mexico
24702,Black,75,3048.304347826087,Mexico
24702,Asian,75,5337,Mexico
24801,Hispanic,25,2790.769230769231,Jacksonville
24801,Asian,-9,5739.25,Jacksonville
24801,White,50,4233.954733102318,Jacksonville
24801,Asian,25,4999,Jacksonville
24801,Asian,50,5739.25,Jacksonville
24801,Pooled,50,4227.661872845776,Jacksonville
24801,Asian,75,6479.5,Jacksonville
24801,Hispanic,75,5564.076923076923,Jacksonville
24801,White,-9,4267.335714285714,Jacksonville
24801,Black,75,4927,Jacksonville
24801,White,25,3271.797040169133,Jacksonville
24801,Black,25,1671,Jacksonville
24801,Pooled,75,5220.449112978525,Jacksonville
24801,White,75,5196.112426035503,Jacksonville
24801,Pooled,25,3234.874632713027,Jacksonville
24801,Hispanic,50,4177.423076923077,Jacksonville
24801,Pooled,-9,4251.390057361376,Jacksonville
24801,Black,-9,2688.5,Jacksonville
24801,Hispanic,-9,4177.423076923077,Jacksonville
24801,Black,50,3299,Jacksonville
24802,Hispanic,50,4512.789075630251,Springfield
24802,White,75,5206.818833162743,Springfield
24802,AIAN,25,4189,Springfield
24802,Black,75,3210.647887323943,Springfield
24802,Hispanic,25,3677.235294117647,Springfield
24802,Hispanic,-9,4524.898550724638,Springfield
24802,Pooled,-9,4354.24409221902,Springfield
24802,Hispanic,75,5348.342857142857,Springfield
24802,Pooled,25,3110.927378358751,Springfield
24802,Asian,75,7529.655172413793,Springfield
24802,Pooled,75,5172.231247013856,Springfield
24802,White,-9,4528.923909478518,Springfield
24802,Asian,-9,7018.4,Springfield
24802,Black,-9,2133.404682274248,Springfield
24802,Asian,25,6091.75,Springfield
24802,AIAN,50,4325.5,Springfield
24802,Pooled,50,4141.579312686304,Springfield
24802,Black,25,1797.947368421053,Springfield
24802,Black,50,2504.297627872498,Springfield
24802,White,50,4263.028138042559,Springfield
24802,AIAN,75,4462,Springfield
24802,AIAN,-9,4325.5,Springfield
24802,Asian,50,6810.702586206897,Springfield
24802,White,25,3319.237442922375,Springfield
24900,Black,25,2034.660633484163,Edwardsville
24900,Pooled,25,3494.663774403471,Edwardsville
24900,AIAN,75,3714.705882352941,Edwardsville
24900,Hispanic,-9,4301.008849557522,Edwardsville
24900,AIAN,25,2688.470588235294,Edwardsville
24900,Black,-9,2635.676470588235,Edwardsville
24900,AIAN,50,3201.588235294118,Edwardsville
24900,Hispanic,50,4308.564536340852,Edwardsville
24900,White,-9,4802.390679442508,Edwardsville
24900,Asian,25,5426.25,Edwardsville
24900,Hispanic,75,5162.357142857143,Edwardsville
24900,White,75,5517.429787234042,Edwardsville
24900,White,25,3664.461625282167,Edwardsville
24900,White,50,4590.945706258104,Edwardsville
24900,Pooled,-9,4663.248025276462,Edwardsville
24900,Black,75,4198.317647058823,Edwardsville
24900,Asian,75,6416.6,Edwardsville
24900,Asian,50,5921.425,Edwardsville
24900,Black,50,3116.489140271493,Edwardsville
24900,AIAN,-9,3201.588235294118,Edwardsville
24900,Pooled,75,5474.162234487372,Edwardsville
24900,Asian,-9,5976.444444444444,Edwardsville
24900,Hispanic,25,3454.771929824562,Edwardsville
24900,Pooled,50,4484.413004445421,Edwardsville
25000,Pooled,-9,4162.754241645244,Quincy
25000,Hispanic,75,5296.65306122449,Quincy
25000,White,-9,4213.955915178572,Quincy
25000,Black,75,3079.859649122807,Quincy
25000,White,25,3275.973317865429,Quincy
25000,Hispanic,25,3673.775510204081,Quincy
25000,Black,-9,2195.60625,Quincy
25000,Asian,50,6050.25,Quincy
25000,AIAN,25,3678,Quincy
25000,Pooled,75,5052.651256281407,Quincy
25000,Asian,-9,6050.25,Quincy
25000,Pooled,25,3230.704210526316,Quincy
25000,Black,50,2393.060892522569,Quincy
25000,AIAN,-9,6615,Quincy
25000,Pooled,50,4141.677733403862,Quincy
25000,Hispanic,50,4485.214285714285,Quincy
25000,Black,25,1706.26213592233,Quincy
25000,Hispanic,-9,4485.214285714285,Quincy
25000,Asian,75,5514.5,Quincy
25000,AIAN,50,6615,Quincy
25000,White,50,4179.664078287553,Quincy
25000,White,75,5083.354838709677,Quincy
25000,Asian,25,6586,Quincy
25000,AIAN,75,9552,Quincy
25101,Asian,25,4267,Mountain Home
25101,Asian,75,5678,Mountain Home
25101,Pooled,75,4895.155080213904,Mountain Home
25101,AIAN,25,2057.5,Mountain Home
25101,Black,75,8570,Mountain Home
25101,Hispanic,25,2908,Mountain Home
25101,AIAN,50,3141.25,Mountain Home
25101,Hispanic,75,3087,Mountain Home
25101,AIAN,-9,3141.25,Mountain Home
25101,Asian,50,4972.5,Mountain Home
25101,Asian,-9,4972.5,Mountain Home
25101,Hispanic,-9,2997.5,Mountain Home
25101,White,-9,3933.123667377399,Mountain Home
25101,Pooled,-9,3902.390476190476,Mountain Home
25101,Black,-9,5267.5,Mountain Home
25101,White,25,3409.925806451613,Mountain Home
25101,Black,25,1965,Mountain Home
25101,White,50,4181.560387502536,Mountain Home
25101,White,75,4953.194968553459,Mountain Home
25101,AIAN,75,4225,Mountain Home
25101,Pooled,25,3353.139053254438,Mountain Home
25101,Hispanic,50,2997.5,Mountain Home
25101,Pooled,50,4124.147066734171,Mountain Home
25101,Black,50,5267.5,Mountain Home
25102,AIAN,75,3977,West Plains
25102,Asian,75,4675,West Plains
25102,AIAN,-9,2961.166666666667,West Plains
25102,Asian,25,4779,West Plains
25102,Hispanic,25,2890.8,West Plains
25102,Asian,50,4727,West Plains
25102,AIAN,25,1945.333333333333,West Plains
25102,Hispanic,-9,3875.6,West Plains
25102,Pooled,25,3160.835120643432,West Plains
25102,Black,-9,2928,West Plains
25102,White,75,5046.662337662337,West Plains
25102,Asian,-9,4727,West Plains
25102,Black,25,2002.5,West Plains
25102,Hispanic,75,4860.4,West Plains
25102,White,25,3193.286324786325,West Plains
25102,White,-9,3652.16077170418,West Plains
25102,Black,75,3853.5,West Plains
25102,Pooled,75,4946.323636363636,West Plains
25102,Black,50,2928,West Plains
25102,Pooled,50,4053.579378503534,West Plains
25102,AIAN,50,2961.166666666667,West Plains
25102,White,50,4119.974331224331,West Plains
25102,Hispanic,50,3875.6,West Plains
25102,Pooled,-9,3641.745347698335,West Plains
25103,Asian,75,4684,Harrison
25103,AIAN,-9,3091.25,Harrison
25103,Asian,-9,4247.5,Harrison
25103,Pooled,50,4265.743625474383,Harrison
25103,Hispanic,25,2575.76,Harrison
25103,AIAN,75,4083.5,Harrison
25103,White,-9,3956.947813822285,Harrison
25103,Asian,25,3811,Harrison
25103,AIAN,25,2099,Harrison
25103,White,50,4358.332049813914,Harrison
25103,Pooled,25,3322.152573529412,Harrison
25103,Black,75,5061,Harrison
25103,Black,-9,4242,Harrison
25103,Pooled,75,5209.334677419355,Harrison
25103,Asian,50,4247.5,Harrison
25103,White,25,3373.62124248497,Harrison
25103,Black,25,3423,Harrison
25103,White,75,5343.042857142857,Harrison
25103,Black,50,4242,Harrison
25103,Pooled,-9,3913.088383838384,Harrison
25103,Hispanic,50,3454.102222222222,Harrison
25103,Hispanic,75,4332.444444444444,Harrison
25103,AIAN,50,3091.25,Harrison
25103,Hispanic,-9,3311.116279069768,Harrison
25104,White,-9,3690.632135306554,Heber Springs
25104,Black,75,5250.5,Heber Springs
25104,Black,-9,3743.75,Heber Springs
25104,AIAN,-9,2907,Heber Springs
25104,AIAN,25,2192,Heber Springs
25104,Pooled,50,3995.264605966241,Heber Springs
25104,Hispanic,25,3138.333333333333,Heber Springs
25104,Hispanic,50,3570.5,Heber Springs
25104,White,50,4052.999215070644,Heber Springs
25104,Pooled,25,3211.152588555859,Heber Springs
25104,AIAN,75,3622,Heber Springs
25104,White,25,3248.30612244898,Heber Springs
25104,Hispanic,-9,3570.5,Heber Springs
25104,Black,25,2237,Heber Springs
25104,Black,50,3743.75,Heber Springs
25104,Pooled,-9,3674.696737044146,Heber Springs
25104,Pooled,75,4779.376623376624,Heber Springs
25104,Hispanic,75,4002.666666666667,Heber Springs
25104,White,75,4857.692307692308,Heber Springs
25104,AIAN,50,2907,Heber Springs
25105,AIAN,75,4999.5,Batesville
25105,Black,50,3879.544891640867,Batesville
25105,AIAN,50,3627,Batesville
25105,Pooled,25,3028.072580645161,Batesville
25105,Black,25,1836.736842105263,Batesville
25105,Pooled,75,5188.93893129771,Batesville
25105,White,25,3074.71,Batesville
25105,Asian,50,4329,Batesville
25105,White,-9,3837.149443561208,Batesville
25105,Asian,25,4202,Batesville
25105,White,50,4121.815698689956,Batesville
25105,White,75,5168.921397379912,Batesville
25105,Black,-9,3766.055555555556,Batesville
25105,Hispanic,50,3986.62,Batesville
25105,Asian,-9,4329,Batesville
25105,Hispanic,75,5412.72,Batesville
25105,AIAN,-9,3627,Batesville
25105,AIAN,25,2254.5,Batesville
25105,Asian,75,4456,Batesville
25105,Black,75,5922.35294117647,Batesville
25105,Pooled,-9,3841.502155172414,Batesville
25105,Hispanic,25,2560.52,Batesville
25105,Pooled,50,4108.505755971436,Batesville
25105,Hispanic,-9,3986.62,Batesville
25200,Hispanic,25,2375.666666666667,Henderson
25200,Pooled,25,2553.764135702746,Henderson
25200,Pooled,75,4397.088782562467,Henderson
25200,Black,75,2865.518987341772,Henderson
25200,Pooled,-9,3481.344034242911,Henderson
25200,Black,25,1994.201117318436,Henderson
25200,Asian,75,5456.5,Henderson
25200,Hispanic,75,4418.5,Henderson
25200,Black,50,2429.860052330104,Henderson
25200,Hispanic,50,3397.083333333333,Henderson
25200,Asian,25,5532.5,Henderson
25200,Asian,-9,5494.5,Henderson
25200,White,75,4456.361334867664,Henderson
25200,Hispanic,-9,3397.083333333333,Henderson
25200,Pooled,50,3475.426459132606,Henderson
25200,Black,-9,2261,Henderson
25200,White,25,2591.589838909541,Henderson
25200,Asian,50,5494.5,Henderson
25200,White,50,3523.975586888602,Henderson
25200,White,-9,3558.467183770883,Henderson
25300,Pooled,25,2653.441860465116,Union City
25300,Hispanic,-9,3302.382352941177,Union City
25300,White,75,4646.19373776908,Union City
25300,Hispanic,25,2420.971428571429,Union City
25300,Pooled,75,4579.620779220779,Union City
25300,Hispanic,50,3329.091774891775,Union City
25300,White,25,2844.547368421053,Union City
25300,Asian,25,4439,Union City
25300,Pooled,-9,3517.752913752914,Union City
25300,Black,25,1505.363636363636,Union City
25300,White,50,3745.370553095066,Union City
25300,Hispanic,75,4237.212121212121,Union City
25300,White,-9,3696.204440333025,Union City
25300,Asian,50,4891,Union City
25300,Black,75,3592,Union City
25300,Black,50,2548.681818181818,Union City
25300,Pooled,50,3616.531319842948,Union City
25300,Black,-9,2041.121621621622,Union City
25300,Asian,-9,4891,Union City
25300,Asian,75,5343,Union City
25401,Pooled,50,3779.895526718806,Paducah
25401,AIAN,25,1891,Paducah
25401,Asian,25,3550,Paducah
25401,White,-9,3957.433081674674,Paducah
25401,Pooled,25,2862.145009416196,Paducah
25401,Hispanic,25,3043.857142857143,Paducah
25401,Black,50,2494.618539325843,Paducah
25401,Asian,-9,4174.5,Paducah
25401,Asian,50,4174.5,Paducah
25401,White,75,4792.344516129032,Paducah
25401,White,50,3900.507302052786,Paducah
25401,Black,75,3272.9,Paducah
25401,AIAN,50,2734,Paducah
25401,White,25,3008.670087976539,Paducah
25401,Pooled,-9,3804.56322541234,Paducah
25401,Asian,75,4799,Paducah
25401,Hispanic,75,3993.4,Paducah
25401,Hispanic,50,3518.628571428571,Paducah
25401,AIAN,75,3577,Paducah
25401,Black,25,1716.337078651685,Paducah
25401,Pooled,75,4697.646044021416,Paducah
25401,Hispanic,-9,3518.628571428571,Paducah
25401,Black,-9,2198.992248062015,Paducah
25401,AIAN,-9,2734,Paducah
25402,Asian,50,5219,Murray
25402,White,50,4081,Murray
25402,Hispanic,-9,2825,Murray
25402,White,75,5169,Murray
25402,White,-9,4097.360902255639,Murray
25402,Asian,-9,5219,Murray
25402,Pooled,75,5068.31186440678,Murray
25402,Pooled,25,2977.243902439024,Murray
25402,Pooled,-9,4037.149484536083,Murray
25402,Hispanic,50,2825,Murray
25402,Black,-9,2284.5,Murray
25402,Hispanic,75,3213,Murray
25402,Asian,75,6255,Murray
25402,White,25,2993,Murray
25402,Black,75,2642,Murray
25402,Pooled,50,4022.777883422902,Murray
25402,Hispanic,25,2437,Murray
25402,Asian,25,4183,Murray
25402,Black,25,1927,Murray
25402,Black,50,2284.5,Murray
25500,Black,75,4410,Centralia
25500,AIAN,25,3003,Centralia
25500,Hispanic,-9,4446.8,Centralia
25500,AIAN,75,3849,Centralia
25500,White,50,4360.154789768893,Centralia
25500,Black,25,2320.254545454546,Centralia
25500,Pooled,25,3461.136204889406,Centralia
25500,Pooled,75,5199.812022900764,Centralia
25500,Black,50,3365.127272727273,Centralia
25500,Hispanic,25,3633.2,Centralia
25500,AIAN,-9,3426,Centralia
25500,Pooled,-9,4416.632931305716,Centralia
25500,Asian,-9,5888,Centralia
25500,Black,-9,2955.113924050633,Centralia
25500,Asian,25,5140,Centralia
25500,White,25,3514.513020833333,Centralia
25500,White,75,5205.796558704454,Centralia
25500,White,-9,4466.100797266515,Centralia
25500,Hispanic,75,5260.4,Centralia
25500,Hispanic,50,4446.799999999999,Centralia
25500,Asian,75,6636,Centralia
25500,Pooled,50,4330.474113895085,Centralia
25500,AIAN,50,3426,Centralia
25500,Asian,50,5888,Centralia
25601,White,50,4459.414657483247,Carbondale
25601,Black,25,2161.516129032258,Carbondale
25601,White,75,5351.306962025316,Carbondale
25601,Hispanic,75,4891.441176470588,Carbondale
25601,Hispanic,25,3627.897058823529,Carbondale
25601,Black,50,3254.133064516129,Carbondale
25601,Pooled,75,5303.072101449276,Carbondale
25601,Pooled,-9,4350.475558659218,Carbondale
25601,Black,75,4346.75,Carbondale
25601,Asian,25,6727.4,Carbondale
25601,Pooled,25,3464.637803234501,Carbondale
25601,Hispanic,-9,4259.669117647059,Carbondale
25601,Asian,-9,6323.2,Carbondale
25601,Pooled,50,4383.854952341889,Carbondale
25601,Asian,75,5919,Carbondale
25601,Hispanic,50,4259.669117647059,Carbondale
25601,White,-9,4455.550610476565,Carbondale
25601,Black,-9,2785.86866359447,Carbondale
25601,White,25,3567.522352941176,Carbondale
25601,Asian,50,6323.2,Carbondale
25602,Hispanic,75,4744,Harrisburg
25602,Asian,25,6063,Harrisburg
25602,Hispanic,-9,3834.5,Harrisburg
25602,Hispanic,25,2925,Harrisburg
25602,Pooled,75,5359.976190476191,Harrisburg
25602,Pooled,-9,4186.664907651715,Harrisburg
25602,Hispanic,50,3834.5,Harrisburg
25602,White,-9,4175.915492957746,Harrisburg
25602,Pooled,25,3252.464454976303,Harrisburg
25602,Black,75,3066,Harrisburg
25602,Black,50,2380.5,Harrisburg
25602,White,25,3233.859296482412,Harrisburg
25602,Black,25,1695,Harrisburg
25602,White,50,4305.750161061718,Harrisburg
25602,Asian,-9,6822,Harrisburg
25602,White,75,5377.641025641025,Harrisburg
25602,Black,-9,2380.5,Harrisburg
25602,Asian,75,7581,Harrisburg
25602,Asian,50,6822,Harrisburg
25602,Pooled,50,4306.220322726247,Harrisburg
25701,White,50,4125.276688952156,Cape Girardeau
25701,AIAN,-9,2839.5,Cape Girardeau
25701,Pooled,-9,3866.28916172735,Cape Girardeau
25701,AIAN,25,2176.666666666667,Cape Girardeau
25701,Pooled,75,5077.665427509293,Cape Girardeau
25701,Asian,25,5975,Cape Girardeau
25701,White,25,3085.466858789625,Cape Girardeau
25701,Hispanic,25,2856.833333333333,Cape Girardeau
25701,Black,50,2396.420005236973,Cape Girardeau
25701,Hispanic,50,3773.166666666667,Cape Girardeau
25701,White,-9,4101.261425061425,Cape Girardeau
25701,Asian,75,6520,Cape Girardeau
25701,AIAN,50,2839.5,Cape Girardeau
25701,White,75,5165.086519114688,Cape Girardeau
25701,Asian,50,6247.5,Cape Girardeau
25701,Hispanic,-9,3773.166666666667,Cape Girardeau
25701,Pooled,25,2852.727060653188,Cape Girardeau
25701,Black,-9,1827.983263598326,Cape Girardeau
25701,Pooled,50,3965.196244081241,Cape Girardeau
25701,AIAN,75,3502.333333333333,Cape Girardeau
25701,Hispanic,75,4689.5,Cape Girardeau
25701,Asian,-9,6247.5,Cape Girardeau
